"","Folder","Image Name","Origin","Accession #","Fossil/extant","Tooth Type","Side","Family","Tribe","Genus","Species","User ID","ML or BW"
"214",NA,"DSCN2908","NMB","12195","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"215",NA,"DSCN2913","NMB","8787","Extant","LM1","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"216",NA,"DSCN2923","NMB","12263","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"217",NA,"DSCN2927","NMB","12264","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"218",NA,"DSCN2931","NMB","12096","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"219",NA,"DSCN4148","NMB","12097","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"220",NA,"DSCN4151","NMB","12424","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"221",NA,"DSCN4155","NMB","12369","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"222",NA,"DSCN4796","TM","12097","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"223",NA,"DSCN4800","TM","12098","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"224",NA,"DSCN4805","TM","12095","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"225",NA,"DSCN4808","TM","12094","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"226",NA,"DSCN4813","TM","12101","Extant","LM1","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"227",NA,"DSCN4817","TM","4224","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"228",NA,"DSCN4821","TM","12099","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"229",NA,"DSCN4825","TM","AZ 778","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"230",NA,"DSCN4829","TM","AZ 449","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"231",NA,"DSCN4833","TM","AZ 1229","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"232",NA,"DSCN4837","TM","12092","Extant","LM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"233",NA,"DSCN4842","TM","AZ 2089","Extant","LM1","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"234",NA,"DSCN4846","TM","12096","Extant","LM1","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"235",NA,"DSCN2870","NMB","6022","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"236",NA,"DSCN2874","NMB","8763","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"237",NA,"DSCN2878","NMB","12199","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"238",NA,"DSCN2884","NMB","8715","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"239",NA,"DSCN2888","NMB","12215","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"240",NA,"DSCN2891","NMB","12196","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"241",NA,"DSCN2895","NMB","12420","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"242",NA,"DSCN2898","NMB","12071","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"243",NA,"DSCN2903","NMB","8790","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"244",NA,"DSCN2907","NMB","12195","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"245",NA,"DSCN2912","NMB","8787","Extant","LM2","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"246",NA,"DSCN2922","NMB","12263","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"247",NA,"DSCN2926","NMB","12264","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"248",NA,"DSCN2930","NMB","12096","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"249",NA,"DSCN4147","NMB","12097","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"250",NA,"DSCN4150","NMB","12424","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"251",NA,"DSCN4154","NMB","12369","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"252",NA,"DSCN4795","TM","12097","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"253",NA,"DSCN4799","TM","12098","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"254",NA,"DSCN4803","TM","12095","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"255",NA,"DSCN4807","TM","12094","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"256",NA,"DSCN4811","TM","12101","Extant","LM2","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"257",NA,"DSCN4816","TM","4224","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"258",NA,"DSCN4820","TM","12099","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"259",NA,"DSCN4824","TM","AZ 778","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"260",NA,"DSCN4828","TM","AZ 449","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"261",NA,"DSCN4832","TM","AZ 1229","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"262",NA,"DSCN4836","TM","12092","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"263",NA,"DSCN4841","TM","AZ 2089","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"264",NA,"DSCN4845","TM","12096","Extant","LM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"265",NA,"DSCN2869","NMB","6022","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"266",NA,"DSCN2873","NMB","8763","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"267",NA,"DSCN2877","NMB","12199","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"268",NA,"DSCN2883","NMB","8715","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"269",NA,"DSCN2887","NMB","12215","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"270",NA,"DSCN2890","NMB","12196","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"271",NA,"DSCN2894","NMB","12420","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"272",NA,"DSCN2897","NMB","12071","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"273",NA,"DSCN2902","NMB","8790","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"274",NA,"DSCN2906","NMB","12195","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"275",NA,"DSCN2910","NMB","8787","Extant","LM3","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"276",NA,"DSCN2921","NMB","12263","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"277",NA,"DSCN2925","NMB","12264","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"278",NA,"DSCN2929","NMB","12096","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"279",NA,"DSCN4146","NMB","12097","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"280",NA,"DSCN4149","NMB","12424","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"281",NA,"DSCN4153","NMB","12369","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"282",NA,"DSCN4794","TM","12097","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"283",NA,"DSCN4798","TM","12098","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"284",NA,"DSCN4802","TM","12095","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"285",NA,"DSCN4806","TM","12094","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"286",NA,"DSCN4810","TM","12101","Extant","LM3","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"287",NA,"DSCN4815","TM","4224","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"288",NA,"DSCN4819","TM","12099","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"289",NA,"DSCN4823","TM","AZ 778","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"290",NA,"DSCN4827","TM","AZ 449","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"291",NA,"DSCN4831","TM","AZ 1229","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"292",NA,"DSCN4835","TM","12092","Extant","LM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"293",NA,"DSCN4840","TM","AZ 2089","Extant","LM3","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"294",NA,"DSCN4844","TM","12096","Extant","LM3","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"295",NA,"DSCN2812","NMB","12264","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"296",NA,"DSCN2816","NMB","12263","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"297",NA,"DSCN2820","NMB","12195","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"298",NA,"DSCN2824","NMB","12071","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"299",NA,"DSCN2828","NMB","12420","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"300",NA,"DSCN2832","NMB","12196","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"301",NA,"DSCN2836","NMB","12215","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"302",NA,"DSCN2840","NMB","9419","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"303",NA,"DSCN2844","NMB","8715","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"304",NA,"DSCN2848","NMB","7437","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"305",NA,"DSCN2852","NMB","12199","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"306",NA,"DSCN2856","NMB","8763","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"307",NA,"DSCN2860","NMB","12424","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"308",NA,"DSCN2864","NMB","6022","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"309",NA,"DSCN2868","NMB","1069","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"310",NA,"DSCN2935","NMB","12096","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"311",NA,"DSCN4136","NMB","12369","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"312",NA,"DSCN4140","NMB","unnumbered","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"313",NA,"DSCN4144","NMB","unnumbered","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"314",NA,"DSCN4743","TM","12046","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"315",NA,"DSCN4747","TM","12095","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"316",NA,"DSCN4752","TM","AZ 2089","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"317",NA,"DSCN4755","TM","AZ 2085","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"318",NA,"DSCN4759","TM","AZ 449","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"319",NA,"DSCN4763","TM","12090","Extant","UM1","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"320",NA,"DSCN4767","TM","12101","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"321",NA,"DSCN4771","TM","AZ 778","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"322",NA,"DSCN4776","TM","12098","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"323",NA,"DSCN4780","TM","4224","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"324",NA,"DSCN4784","TM","AZ 645","Extant","UM1","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"325",NA,"DSCN2811","NMB","12264","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"326",NA,"DSCN2815","NMB","12263","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"327",NA,"DSCN2819","NMB","12195","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"328",NA,"DSCN2823","NMB","12071","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"329",NA,"DSCN2827","NMB","12420","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"330",NA,"DSCN2831","NMB","12196","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"331",NA,"DSCN2835","NMB","12215","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"332",NA,"DSCN2839","NMB","9419","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"333",NA,"DSCN2843","NMB","8715","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"334",NA,"DSCN2847","NMB","7437","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"335",NA,"DSCN2851","NMB","12199","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"336",NA,"DSCN2855","NMB","8763","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"337",NA,"DSCN2859","NMB","12424","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"338",NA,"DSCN2863","NMB","6022","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"339",NA,"DSCN2867","NMB","1069","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"340",NA,"DSCN2934","NMB","12096","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"341",NA,"DSCN4135","NMB","12369","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"342",NA,"DSCN4139","NMB","unnumbered","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"343",NA,"DSCN4143","NMB","unnumbered","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"344",NA,"DSCN4742","TM","12046","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"345",NA,"DSCN4746","TM","12095","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"346",NA,"DSCN4750","TM","AZ 2089","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"347",NA,"DSCN4754","TM","AZ 2085","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"348",NA,"DSCN4758","TM","AZ 449","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"349",NA,"DSCN4762","TM","12090","Extant","UM2","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"350",NA,"DSCN4766","TM","12101","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"351",NA,"DSCN4770","TM","AZ 778","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"352",NA,"DSCN4775","TM","12098","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"353",NA,"DSCN4779","TM","4224","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"354",NA,"DSCN4783","TM","AZ 645","Extant","UM2","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"355",NA,"DSCN2810","NMB","12264","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"356",NA,"DSCN2814","NMB","12263","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"357",NA,"DSCN2818","NMB","12195","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"358",NA,"DSCN2822","NMB","12071","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"359",NA,"DSCN2826","NMB","12420","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"360",NA,"DSCN2830","NMB","12196","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"361",NA,"DSCN2834","NMB","12215","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"362",NA,"DSCN2838","NMB","9419","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"363",NA,"DSCN2842","NMB","8715","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"364",NA,"DSCN2846","NMB","7437","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"365",NA,"DSCN2850","NMB","12199","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"366",NA,"DSCN2854","NMB","8763","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"367",NA,"DSCN2858","NMB","12424","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"368",NA,"DSCN2862","NMB","6022","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"369",NA,"DSCN2866","NMB","1069","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"370",NA,"DSCN2933","NMB","12096","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"371",NA,"DSCN4134","NMB","12369","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"372",NA,"DSCN4138","NMB","unnumbered","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"373",NA,"DSCN4142","NMB","unnumbered","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"374",NA,"DSCN4741","TM","12046","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"375",NA,"DSCN4745","TM","12095","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"376",NA,"DSCN4749","TM","AZ 2089","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"377",NA,"DSCN4753","TM","AZ 2085","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"378",NA,"DSCN4757","TM","AZ 449","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"379",NA,"DSCN4761","TM","12090","Extant","UM3","R","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"380",NA,"DSCN4765","TM","12101","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"381",NA,"DSCN4769","TM","AZ 778","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"382",NA,"DSCN4774","TM","12098","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"383",NA,"DSCN4778","TM","4224","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"384",NA,"DSCN4782","TM","AZ 645","Extant","UM3","L","Bovidae","Alcelaphini","Alcelaphus","buselaphus","RSK","ML"
"385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",NA,"DSCN2764","NMB","9359","Extant","LM1","R","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"387",NA,"DSCN2768","NMB","12210","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"388",NA,"DSCN2772","NMB","12209","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"389",NA,"DSCN2776","NMB","12201","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"390",NA,"DSCN2781","NMB","12475","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"391",NA,"DSCN2785","NMB","12204","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"392",NA,"DSCN2789","NMB","12476","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"393",NA,"DSCN2793","NMB","12208","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"394",NA,"DSCN2797","NMB","12066","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"395",NA,"DSCN2801","NMB","12172","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"396",NA,"DSCN2805","NMB","12202","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"397",NA,"DSCN2809","NMB","12203","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"398",NA,"DSCN4628","TM","3109","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"399",NA,"DSCN4632","TM","3811","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"400",NA,"DSCN4635","TM","AZ 563","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"401",NA,"DSCN4639","TM","16434","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"402",NA,"DSCN4646","TM","3127","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"403",NA,"DSCN4651","TM","3095","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"404",NA,"DSCN4655","TM","3107","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"405",NA,"DSCN4659","TM","3110","Extant","LM1","L","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"406",NA,"DSCN4668","TM","3094","Extant","LM1","R","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
"407",NA,"DSCN4672","TM","3316","Extant","LM1","R","Bovidae","Alcelaphini","Connochaetes","taurinus","RSK","ML"
